18.97517734917836 	  21.9274891297029 	 0.000583 
25.03617178525186 	  20.560153636299177 	 0.000812 
31.0976470147422 	  19.248123479477684 	 0.001337 
38.97172422624451 	  14.206996948993016 	 0.000517 
49.827451447527274 	  12.02057449227678 	 0.000398 
53.49038567368664 	  12.681012861941376 	 0.00039 
59.11483506573325 	  17.100235808756942 	 0.000314 
62.60442154883146 	  12.629898450035043 	 0.000173 
69.14689920640411 	  12.02795916205092 	 0.000215 
71.45867738975285 	  17.684388934116917 	 0.000124 
77.50666126318934 	  20.59169154771837 	 0.000584 
85.17533029267933 	  20.97280000829558 	 0.000275 
