18.97517734917836 	  21.9274891297029 	 0.000583 
25.03617178525186 	  20.560153636299177 	 0.000812 
31.0976470147422 	  19.248123479477684 	 0.001337 
41.528747420472236 	  22.30678494764006 	 0.000475 
45.91446441828989 	  20.857606350494073 	 0.000616 
52.49316168625098 	  21.656365599332695 	 0.000257 
59.11483506573325 	  17.100235808756942 	 0.000314 
62.183695530313464 	  24.591615280291045 	 0.000183 
68.44348166711195 	  22.884654558778436 	 0.000252 
71.45867738975285 	  17.684388934116917 	 0.000124 
71.86793222629454 	  24.283587434161248 	 0.00038 
77.50666126318934 	  20.59169154771837 	 0.000584 
85.17533029267933 	  20.97280000829558 	 0.000275 
